# --------------------------------------------------------
# Using UniformRandom2:
1 234.375
5 476.563
10 773.438
15 1059.61
20 1372.97
22 1484.38
23 1539.06
24 1531.41
25 1546.56
26 1539.06
30 1546.88
35 1546.88
40 1562.5
41 1562.5
42 1562.5
43 1562.5
44 1562.5
45 1578.12
50 1578.12
54 1578.12
55 1578.12
56 1562.34
57 1562.34
58 1578.12
60 1561.88
65 1562.34
70 1578.13
75 1577.81
80 1577.81
85 1593.75
90 1593.75
95 1593.75
100 1577.81
