# SparseCellArrayCellSizeRandomMemory.dat
0.1    2.08229    12.4
0.2    1.53973    1.9
0.3    0.997984   0.871648
0.4    0.659632   0.5875
0.5    0.5344     0.496
0.75   0.44704    0.432928
1.     0.4176     0.412
1.5    0.406272   0.404116
2.     0.4024     0.4015
