# KDTreeLeafSizeRandomBest.dat
1.78504   4.
2.56454   4.
4.11459   4.
7.19462   4.
13.2928   4.
25.3581   4.
49.1381   8.
95.7483   8.
186.717   8.
362.938   8.
701.709   8.
1345.14   16.
2549.25   32.
