# CellXYForwardSearchZCellSizeChairMemory.dat
# cell size
# forward
# binary
0.125      1.43456    0.801436
0.166625   1.21511    0.655132
0.25       1.05786    0.5503
0.375      0.987588   0.503452
0.5        0.96282    0.48694
0.75       0.944964   0.475036
1.         0.938628   0.470812
1.5        0.93402    0.46774
2.         0.932364   0.466636
