# CellXYBinarySearchZCellSizeRandomMemory.dat
0.1    0.560108   2.08229
0.2    0.440108   1.53973
0.3    0.418604   0.997984
0.4    0.410108   0.659632
0.5    0.406508   0.5344
0.75   0.403244   0.44704
1.     0.401708   0.4176
1.5    0.400892   0.406272
2.     0.400508   0.4024
