# CellXYBinarySearchZCellSizeRandomBestSize.dat
0.01        0.045
0.012599    0.045
0.01587     0.045
0.02        0.045
0.025198    0.0475
0.031748    0.0475
0.04        0.045
0.0503968   0.0475
0.063496    0.0475
0.08        0.0475
0.10079     0.045
0.12699     0.045
0.16        0.045
