# CellXYForwardSearchKeyZCellSizeChairMemory.dat
# cell size
# store keys
# look up keys
0.125      4.98103   1.43456
0.166625   4.43239   1.21511
0.25       4.03927   1.05786
0.375      3.86359   0.987588
0.5        3.80167   0.96282
0.75       3.75703   0.944964
1.         3.74119   0.938628
1.5        3.72967   0.93402
2.         3.72553   0.932364
