# CellArrayCellSizeChairMemory.dat
0.125      81.4532
0.166625   34.8248
0.25       10.7606
0.375      3.54781
0.5        1.7956
0.75       0.869928
1.         0.64254
1.5        0.519684
2.         0.490128
