# OctreeLeafSizeRandomBest.dat
1.78504   4.
2.56454   4.
4.11459   4.
7.19462   8.
13.2928   16.
25.3581   16.
49.1381   16.
95.7483   16.
186.717   16.
362.938   32.
701.709   32.
1345.14   64.
2549.25   64.
