# RandomSphereQuerySize.dat
0.00138107   1.26
0.00195313   1.52
0.00276214   1.92
0.00390625   2.58
0.00552427   4.23
0.0078125    7.13
0.0110485    12.6
0.015625     24.32
0.0220971    46.42
0.03125      92.57
0.0441942    185.25
0.0625       372.33
0.0883883    741.45
0.125        1484.82
0.176777     2972.63
0.25         5959.47
0.353553     11928.4
0.5          23863.3
0.707107     47614.6
1.           94708.7
1.41421      188024.
2.           376226.
