# SparseCellArrayCellSizeChairMemory.dat
0.125      2.66104    81.4532
0.166625   1.70002    34.8248
0.25       1.01368    10.7606
0.375      0.689872   3.54781
0.5        0.602032   1.7956
0.75       0.521584   0.869928
1.         0.499216   0.64254
1.5        0.476512   0.519684
2.         0.47216    0.490128
