# SparseCellArrayCellSizeRandomBestRecord.dat
1.78504   0.8
2.56454   0.8
4.11459   1.13906
7.19462   1.5625
13.2928   2.07969
25.3581   2.7
49.1381   3.43281
95.7483   4.2875
186.717   5.27344
362.938   5.27344
701.709   7.67656
1345.14   7.67656
2549.25   9.1125
