# CellXYForwardSearchZCellSizeRandomBestSize.dat
# Query size
# best cell size
0.01        0.0275
0.012599    0.0275
0.01587     0.03
0.02        0.03
0.025198    0.03
0.031748    0.0325
0.04        0.03
0.0503968   0.0325
0.063496    0.0325
0.08        0.035
0.10079     0.0325
0.12699     0.0325
0.16        0.03
