# CellXYForwardSearchZCellSizeRandomTime.dat
0.1    9.66038   20.14
0.2    4.31668   9.13303
0.3    3.76547   6.75888
0.4    3.9879    6.07388
0.5    4.43853   6.06447
0.75   5.67688   6.87303
1.     7.73164   8.6594
1.5    11.3652   12.1427
2.     16.9342   17.6612
