# CellXYBinarySearchZCellSizeChairMemory.dat
0.125      0.801436   2.66104
0.166625   0.655132   1.70002
0.25       0.5503     1.01368
0.375      0.503452   0.689872
0.5        0.48694    0.602032
0.75       0.475036   0.521584
1.         0.470812   0.499216
1.5        0.46774    0.476512
2.         0.466636   0.47216
