# RandomCubeQuerySize.dat
0.00984313   0.953674
0.0124016    1.90735
0.015625     3.8147
0.0196863    7.62939
0.0248031    15.2588
0.03125      30.5176
0.0393725    61.0352
0.0496063    122.07
0.0625       244.141
0.0787451    488.281
0.0992126    976.563
0.125        1953.13
0.15749      3906.25
0.198425     7812.5
0.25         15625.
0.31498      31250.
0.39685      62500.
0.5          125000.
0.629961     250000.
0.793701     500000.
