# MCCDeterminedRandom4Edges100.dat
# <# vertices> <ratio 0> ... <ratio 5> <ideal ratio>
100	0.032866	0.234809	0.340049	0.516724	0.552487	0.633038	0.748026
200	0.016613	0.172593	0.277370	0.428419	0.449351	0.521444	0.677263
400	0.008351	0.123231	0.196446	0.370742	0.391623	0.472487	0.657360
800	0.004153	0.086519	0.168637	0.315685	0.328266	0.366850	0.570307
1600	0.002086	0.079033	0.133406	0.285893	0.304224	0.339059	0.584003
