# MCCDeterminedRandom32Edges100.dat
# <# vertices> <ratio 0> ... <ratio 5> <ideal ratio>
100	0.021024	0.180949	0.217223	0.365370	0.370888	0.458675	0.571925
200	0.010587	0.156489	0.195680	0.313465	0.323147	0.417339	0.542626
400	0.005316	0.126707	0.168710	0.281382	0.287050	0.297539	0.392330
800	0.002655	0.111266	0.136698	0.213237	0.222563	0.292996	0.434948
1600	0.001330	0.098098	0.124610	0.222764	0.229642	0.292375	0.415649
