# MCCDeterminedGrid2.dat
# <# vertices> <ratio 0> ... <ratio 5> <ideal ratio>
100	0.067629	0.875316	0.883748	0.997020	0.997020	1.000000	1.000000
400	0.032671	0.812206	0.821504	0.984020	0.986432	0.996272	0.998753
1600	0.016057	0.763610	0.782673	0.936183	0.939483	0.982790	0.993168
6400	0.007915	0.747198	0.751762	0.899873	0.901268	0.942971	0.995024
25600	0.003928	0.731776	0.731128	0.902517	0.903824	0.931211	0.989716
