# MCCDeterminedRandom4Edges2.dat
# <# vertices> <ratio 0> ... <ratio 5> <ideal ratio>
100	0.032708	0.859928	0.883551	0.991300	0.991300	0.992550	0.992550
200	0.016082	0.798788	0.828249	0.980555	0.980555	0.981757	0.981757
400	0.008318	0.753245	0.780320	0.952533	0.960524	0.982765	0.982765
800	0.004145	0.753774	0.784872	0.970838	0.970838	0.974390	0.974390
1600	0.002080	0.726158	0.759981	0.969679	0.969679	0.977384	0.977384
