# MCCDeterminedGridInfinity.dat
# <# vertices> <ratio 0> ... <ratio 5> <ideal ratio>
100	0.053516	0.246940	0.305173	0.461824	0.465699	0.537230	0.784024
400	0.024441	0.154810	0.205232	0.347432	0.350156	0.405264	0.720019
1600	0.011107	0.110398	0.157692	0.258864	0.265835	0.342618	0.681295
6400	0.005066	0.074723	0.106464	0.216651	0.217712	0.283342	0.688657
25600	0.002549	0.052253	0.079181	0.172189	0.175129	0.224509	0.666120
