# MCCDeterminedRandom4Edges10.dat
# <# vertices> <ratio 0> ... <ratio 5> <ideal ratio>
100	0.032317	0.413216	0.509035	0.715455	0.738966	0.816691	0.872026
200	0.016454	0.341279	0.418382	0.637123	0.648647	0.721897	0.790701
400	0.008125	0.310885	0.371813	0.521402	0.541586	0.652607	0.777286
800	0.004139	0.300602	0.368542	0.545392	0.567472	0.667502	0.776482
1600	0.002050	0.249844	0.321020	0.516139	0.543139	0.639856	0.699169
