# MCCDeterminedGrid10.dat
# <# vertices> <ratio 0> ... <ratio 5> <ideal ratio>
100	0.057734	0.425583	0.460732	0.656041	0.662497	0.733504	0.880198
400	0.026500	0.351277	0.398312	0.578392	0.581621	0.704291	0.874036
1600	0.012442	0.311392	0.339490	0.512664	0.515474	0.600000	0.820842
6400	0.006050	0.282954	0.310676	0.471555	0.475797	0.566484	0.827386
25600	0.002885	0.263877	0.279346	0.451808	0.453827	0.532038	0.795865
