# MCCDeterminedRandom4EdgesInfinity.dat
# <# vertices> <ratio 0> ... <ratio 5> <ideal ratio>
100	0.031911	0.210592	0.332885	0.507702	0.526785	0.580696	0.717312
200	0.016324	0.170741	0.274229	0.419010	0.434319	0.521175	0.609086
400	0.008279	0.088552	0.144291	0.279076	0.321651	0.394569	0.581106
800	0.004104	0.074071	0.151354	0.343952	0.363182	0.453719	0.613200
1600	0.002075	0.056176	0.105107	0.246531	0.264516	0.373162	0.470018
