# MCCDeterminedRandom32EdgesInfinity.dat
# <# vertices> <ratio 0> ... <ratio 5> <ideal ratio>
100	0.021105	0.108313	0.173999	0.277716	0.288775	0.362513	0.498131
200	0.010567	0.073651	0.098227	0.171751	0.187173	0.232006	0.431775
400	0.005302	0.047968	0.079010	0.173102	0.179811	0.206629	0.439912
800	0.002656	0.044268	0.075792	0.141642	0.147227	0.160506	0.397512
1600	0.001330	0.028395	0.048422	0.131909	0.140720	0.213999	0.387355
