# MCCDeterminedGrid100.dat
# <# vertices> <ratio 0> ... <ratio 5> <ideal ratio>
100	0.054459	0.271205	0.333671	0.477694	0.492919	0.554193	0.790905
400	0.024189	0.175650	0.213421	0.347866	0.350236	0.443972	0.745642
1600	0.010850	0.129937	0.169135	0.284014	0.287383	0.358440	0.697644
6400	0.005261	0.099886	0.138342	0.248601	0.250931	0.322530	0.715852
25600	0.002531	0.076094	0.100828	0.204228	0.208726	0.269287	0.678983
