# MCCDeterminedRandom32Edges10.dat
# <# vertices> <ratio 0> ... <ratio 5> <ideal ratio>
100	0.021035	0.444322	0.478411	0.657950	0.669267	0.742821	0.752608
200	0.010574	0.441950	0.463355	0.631509	0.640549	0.723399	0.733277
400	0.005290	0.390793	0.407143	0.586765	0.599099	0.704947	0.726776
800	0.002657	0.376887	0.391283	0.560702	0.566667	0.703345	0.743256
1600	0.001330	0.355333	0.372640	0.487055	0.497976	0.604080	0.649208
