# ExecutionTimeRandom32EdgesInfinity.dat
# <# vertices> <Dijkstra> <MCC 1> <MCC 3>
100 	0.000397 	0.000405 	0.000606
200 	0.000790 	0.000789 	0.001409
400 	0.002004 	0.002301 	0.003899
800 	0.005291 	0.007246 	0.009164
1600 	0.011950 	0.018493 	0.020804
3200 	0.025811 	0.049000 	0.049299
6400 	0.056707 	0.146234 	0.119963
12800 	0.132809 	0.505835 	0.286456
25600 	0.315031 	1.595491 	0.771935
51200 	0.727698 	4.716027 	2.041376
102400 	1.621538 	15.264409 	4.765516
