# ExecutionTimeRandom32Edges100.dat
# <# vertices> <Dijkstra> <MCC 1> <MCC 3>
100 	0.000390 	0.000385 	0.000572
200 	0.000760 	0.000707 	0.001287
400 	0.001894 	0.001855 	0.003842
800 	0.005324 	0.005258 	0.008616
1600 	0.011845 	0.010913 	0.018381
3200 	0.025395 	0.023167 	0.040945
6400 	0.055563 	0.049046 	0.087784
12800 	0.127587 	0.123027 	0.209380
25600 	0.313169 	0.298541 	0.520780
51200 	0.729985 	0.660735 	1.156542
102400 	1.619001 	1.394486 	2.520123
