# ExecutionTimeRandom32Edges10.dat
# <# vertices> <Dijkstra> <MCC 1> <MCC 3>
100 	0.000377 	0.000349 	0.000543
200 	0.000767 	0.000625 	0.001280
400 	0.001955 	0.001755 	0.003526
800 	0.005110 	0.004312 	0.007853
1600 	0.011407 	0.008844 	0.016585
3200 	0.024515 	0.018264 	0.034510
6400 	0.053646 	0.037738 	0.074842
12800 	0.126259 	0.088890 	0.183491
25600 	0.302810 	0.201976 	0.420323
51200 	0.696841 	0.432861 	0.908882
102400 	1.537507 	0.895974 	1.968214
