# ExecutionTimeComplete2.dat
# <# vertices> <Dijkstra> <MCC 1> <MCC 3>
10 	0.000055 	0.000111 	0.000111
20 	0.000101 	0.000154 	0.000182
40 	0.000257 	0.000295 	0.000501
80 	0.001208 	0.001295 	0.002735
160 	0.005960 	0.005824 	0.011170
320 	0.023872 	0.023096 	0.046924
640 	0.102724 	0.097882 	0.205536
1280 	0.427035 	0.409217 	0.886273
