# ExecutionTimeRandom32Edges2.dat
# <# vertices> <Dijkstra> <MCC 1> <MCC 3>
100 	0.000365 	0.000327 	0.000517
200 	0.000715 	0.000592 	0.001170
400 	0.001732 	0.001456 	0.003431
800 	0.004915 	0.004006 	0.007570
1600 	0.010851 	0.008225 	0.015553
3200 	0.023340 	0.017025 	0.032391
6400 	0.050437 	0.034583 	0.071795
12800 	0.118710 	0.080714 	0.166932
25600 	0.287431 	0.181628 	0.385695
51200 	0.657099 	0.392808 	0.839369
102400 	1.452213 	0.812881 	1.809307
