#Time "Reaction Count" X  
0.0 0 50 0 0
0.1 101 41 46 55
0.2 197 45 96 101
0.3 290 36 138 152
0.4 367 39 178 189
0.5 440 32 211 229
0.6 497 23 235 262
0.7 531 13 247 284
0.8 564 14 264 300
0.9 593 15 279 314
1.0 629 7 293 336
1.1 643 5 299 344
1.2 650 4 302 348
1.3 658 8 308 350
1.4 676 8 317 359
1.5 698 2 325 373
1.6 702 2 327 375
1.7 706 2 329 377
1.8 707 1 329 378
1.9 708 0 329 379
2.0 708 0 329 379
2.1 708 0 329 379
2.2 708 0 329 379
2.3 708 0 329 379
2.4 708 0 329 379
2.5 708 0 329 379
2.6 708 0 329 379
2.7 708 0 329 379
2.8 708 0 329 379
2.9 708 0 329 379
3.0 708 0 329 379
3.1 708 0 329 379
3.2 708 0 329 379
3.3 708 0 329 379
3.4 708 0 329 379
3.5 708 0 329 379
3.6 708 0 329 379
3.7 708 0 329 379
3.8 708 0 329 379
3.9 708 0 329 379
4.0 708 0 329 379
4.1 708 0 329 379
4.2 708 0 329 379
4.3 708 0 329 379
4.4 708 0 329 379
4.5 708 0 329 379
4.6 708 0 329 379
4.7 708 0 329 379
4.8 708 0 329 379
4.9 708 0 329 379
5.0 708 0 329 379

0.0 0 50 0 0
0.1 89 45 42 47
0.2 167 41 79 88
0.3 271 49 135 136
0.4 346 24 160 186
0.5 388 18 178 210
0.6 432 14 198 234
0.7 456 22 214 242
0.8 488 12 225 263
0.9 533 27 255 278
1.0 588 32 285 303
1.1 652 30 316 336
1.2 714 24 344 370
1.3 787 31 384 403
1.4 849 33 416 433
1.5 906 24 440 466
1.6 974 26 475 499
1.7 1029 31 505 524
1.8 1076 22 524 552
1.9 1131 17 549 582
2.0 1166 22 569 597
2.1 1202 26 589 613
2.2 1268 28 623 645
2.3 1337 25 656 681
2.4 1367 11 664 703
2.5 1385 9 672 713
2.6 1398 10 679 719
2.7 1409 5 682 727
2.8 1416 8 687 729
2.9 1435 7 696 739
3.0 1444 4 699 745
3.1 1448 0 699 749
3.2 1448 0 699 749
3.3 1448 0 699 749
3.4 1448 0 699 749
3.5 1448 0 699 749
3.6 1448 0 699 749
3.7 1448 0 699 749
3.8 1448 0 699 749
3.9 1448 0 699 749
4.0 1448 0 699 749
4.1 1448 0 699 749
4.2 1448 0 699 749
4.3 1448 0 699 749
4.4 1448 0 699 749
4.5 1448 0 699 749
4.6 1448 0 699 749
4.7 1448 0 699 749
4.8 1448 0 699 749
4.9 1448 0 699 749
5.0 1448 0 699 749

0.0 0 50 0 0
0.1 118 56 62 56
0.2 236 54 120 116
0.3 365 55 185 180
0.4 472 46 234 238
0.5 590 54 297 293
0.6 712 48 355 357
0.7 799 57 403 396
0.8 915 65 465 450
0.9 1033 51 517 516
1.0 1140 74 582 558
1.1 1313 87 675 638
1.2 1471 81 751 720
1.3 1645 81 838 807
1.4 1820 76 923 897
1.5 1949 57 978 971
1.6 2091 63 1052 1039
1.7 2187 53 1095 1092
1.8 2332 56 1169 1163
1.9 2428 48 1213 1215
2.0 2542 48 1270 1272
2.1 2639 35 1312 1327
2.2 2718 36 1352 1366
2.3 2798 28 1388 1410
2.4 2850 14 1407 1443
2.5 2872 4 1413 1459
2.6 2885 3 1419 1466
2.7 2893 3 1423 1470
2.8 2896 0 1423 1473
2.9 2896 0 1423 1473
3.0 2896 0 1423 1473
3.1 2896 0 1423 1473
3.2 2896 0 1423 1473
3.3 2896 0 1423 1473
3.4 2896 0 1423 1473
3.5 2896 0 1423 1473
3.6 2896 0 1423 1473
3.7 2896 0 1423 1473
3.8 2896 0 1423 1473
3.9 2896 0 1423 1473
4.0 2896 0 1423 1473
4.1 2896 0 1423 1473
4.2 2896 0 1423 1473
4.3 2896 0 1423 1473
4.4 2896 0 1423 1473
4.5 2896 0 1423 1473
4.6 2896 0 1423 1473
4.7 2896 0 1423 1473
