#Time "Reaction Count" X  
0.0 0 50 0 0
0.1 5 45 0 5
0.2 10 40 0 10
0.3 13 37 0 13
0.4 17 33 0 17
0.5 18 32 0 18
0.6 18 32 0 18
0.7 20 30 0 20
0.8 21 29 0 21
0.9 23 27 0 23
1.0 27 23 0 27
1.1 29 21 0 29
1.2 31 19 0 31
1.3 31 19 0 31
1.4 35 15 0 35
1.5 37 13 0 37
1.6 37 13 0 37
1.7 38 12 0 38
1.8 39 11 0 39
1.9 40 10 0 40
2.0 41 9 0 41
2.1 42 8 0 42
2.2 45 5 0 45
2.3 45 5 0 45
2.4 45 5 0 45
2.5 46 4 0 46
2.6 48 2 0 48
2.7 48 2 0 48
2.8 48 2 0 48
2.9 49 1 0 49
3.0 49 1 0 49
3.1 49 1 0 49
3.2 50 0 0 50
3.3 50 0 0 50
3.4 50 0 0 50
3.5 50 0 0 50
3.6 50 0 0 50
3.7 50 0 0 50
3.8 50 0 0 50
3.9 50 0 0 50
4.0 50 0 0 50
4.1 50 0 0 50
4.2 50 0 0 50
4.3 50 0 0 50
4.4 50 0 0 50
4.5 50 0 0 50
4.6 50 0 0 50
4.7 50 0 0 50
4.8 50 0 0 50
4.9 50 0 0 50
5.0 50 0 0 50

0.0 0 50 0 0
0.1 7 43 0 7
0.2 15 35 0 15
0.3 17 33 0 17
0.4 20 30 0 20
0.5 22 28 0 22
0.6 23 27 0 23
0.7 24 26 0 24
0.8 30 20 0 30
0.9 33 17 0 33
1.0 34 16 0 34
1.1 36 14 0 36
1.2 38 12 0 38
1.3 38 12 0 38
1.4 43 7 0 43
1.5 44 6 0 44
1.6 46 4 0 46
1.7 48 2 0 48
1.8 48 2 0 48
1.9 48 2 0 48
2.0 48 2 0 48
2.1 48 2 0 48
2.2 48 2 0 48
2.3 48 2 0 48
2.4 48 2 0 48
2.5 48 2 0 48
2.6 48 2 0 48
2.7 48 2 0 48
2.8 48 2 0 48
2.9 48 2 0 48
3.0 48 2 0 48
3.1 48 2 0 48
3.2 48 2 0 48
3.3 48 2 0 48
3.4 50 0 0 50
3.5 50 0 0 50
3.6 50 0 0 50
3.7 50 0 0 50
3.8 50 0 0 50
3.9 50 0 0 50
4.0 50 0 0 50
4.1 50 0 0 50
4.2 50 0 0 50
4.3 50 0 0 50
4.4 50 0 0 50
4.5 50 0 0 50
4.6 50 0 0 50
4.7 50 0 0 50
4.8 50 0 0 50
4.9 50 0 0 50
5.0 50 0 0 50

0.0 0 50 0 0
0.1 4 46 0 4
0.2 7 43 0 7
0.3 11 39 0 11
0.4 14 36 0 14
0.5 19 31 0 19
0.6 21 29 0 21
0.7 24 26 0 24
0.8 25 25 0 25
0.9 29 21 0 29
1.0 32 18 0 32
1.1 35 15 0 35
1.2 37 13 0 37
1.3 37 13 0 37
1.4 39 11 0 39
1.5 42 8 0 42
1.6 42 8 0 42
1.7 43 7 0 43
1.8 43 7 0 43
1.9 43 7 0 43
2.0 46 4 0 46
2.1 46 4 0 46
2.2 46 4 0 46
2.3 47 3 0 47
2.4 47 3 0 47
2.5 47 3 0 47
2.6 47 3 0 47
2.7 48 2 0 48
2.8 48 2 0 48
2.9 48 2 0 48
3.0 48 2 0 48
3.1 48 2 0 48
3.2 48 2 0 48
3.3 48 2 0 48
3.4 48 2 0 48
3.5 48 2 0 48
3.6 49 1 0 49
3.7 49 1 0 49
3.8 49 1 0 49
3.9 49 1 0 49
4.0 49 1 0 49
4.1 49 1 0 49
4.2 49 1 0 49
4.3 49 1 0 49
4.4 49 1 0 49
4.5 49 1 0 49
4.6 49 1 0 49
4.7 49 1 0 49
4.8 49 1 0 49
4.9 49 1 0 49
5.0 49 1 0 49

0.0 0 50 0 0
0.1 5 45 0 5
0.2 11 39 0 11
0.3 14 36 0 14
0.4 19 31 0 19
0.5 23 27 0 23
0.6 26 24 0 26
0.7 30 20 0 30
0.8 31 19 0 31
0.9 34 16 0 34
1.0 37 13 0 37
1.1 37 13 0 37
1.2 37 13 0 37
1.3 39 11 0 39
1.4 40 10 0 40
1.5 40 10 0 40
1.6 42 8 0 42
1.7 42 8 0 42
1.8 43 7 0 43
1.9 43 7 0 43
2.0 45 5 0 45
2.1 46 4 0 46
2.2 47 3 0 47
2.3 48 2 0 48
2.4 48 2 0 48
2.5 48 2 0 48
2.6 48 2 0 48
2.7 48 2 0 48
2.8 49 1 0 49
2.9 49 1 0 49
3.0 49 1 0 49
3.1 49 1 0 49
3.2 49 1 0 49
3.3 49 1 0 49
3.4 49 1 0 49
3.5 49 1 0 49
3.6 50 0 0 50
3.7 50 0 0 50
3.8 50 0 0 50
3.9 50 0 0 50
4.0 50 0 0 50
4.1 50 0 0 50
4.2 50 0 0 50
4.3 50 0 0 50
4.4 50 0 0 50
4.5 50 0 0 50
4.6 50 0 0 50
4.7 50 0 0 50
4.8 50 0 0 50
4.9 50 0 0 50
5.0 50 0 0 50

0.0 0 50 0 0
0.1 8 42 0 8
0.2 9 41 0 9
0.3 15 35 0 15
0.4 19 31 0 19
0.5 22 28 0 22
0.6 26 24 0 26
0.7 28 22 0 28
0.8 32 18 0 32
0.9 35 15 0 35
1.0 36 14 0 36
1.1 36 14 0 36
1.2 36 14 0 36
1.3 38 12 0 38
1.4 38 12 0 38
1.5 40 10 0 40
1.6 41 9 0 41
1.7 42 8 0 42
1.8 43 7 0 43
1.9 43 7 0 43
2.0 43 7 0 43
2.1 44 6 0 44
2.2 44 6 0 44
2.3 44 6 0 44
2.4 45 5 0 45
2.5 47 3 0 47
2.6 48 2 0 48
2.7 49 1 0 49
2.8 49 1 0 49
2.9 49 1 0 49
3.0 49 1 0 49
3.1 49 1 0 49
3.2 49 1 0 49
3.3 50 0 0 50
3.4 50 0 0 50
3.5 50 0 0 50
3.6 50 0 0 50
3.7 50 0 0 50
3.8 50 0 0 50
3.9 50 0 0 50
4.0 50 0 0 50
4.1 50 0 0 50
4.2 50 0 0 50
4.3 50 0 0 50
4.4 50 0 0 50
4.5 50 0 0 50
4.6 50 0 0 50
4.7 50 0 0 50
4.8 50 0 0 50
4.9 50 0 0 50
5.0 50 0 0 50

0.0 0 50 0 0
0.1 7 43 0 7
0.2 14 36 0 14
0.3 15 35 0 15
0.4 17 33 0 17
0.5 19 31 0 19
0.6 20 30 0 20
0.7 23 27 0 23
0.8 26 24 0 26
0.9 27 23 0 27
1.0 31 19 0 31
1.1 33 17 0 33
1.2 34 16 0 34
1.3 36 14 0 36
1.4 39 11 0 39
1.5 41 9 0 41
1.6 42 8 0 42
1.7 42 8 0 42
1.8 43 7 0 43
1.9 44 6 0 44
2.0 45 5 0 45
2.1 46 4 0 46
2.2 46 4 0 46
2.3 46 4 0 46
2.4 46 4 0 46
2.5 47 3 0 47
2.6 47 3 0 47
2.7 47 3 0 47
2.8 48 2 0 48
2.9 48 2 0 48
3.0 48 2 0 48
3.1 48 2 0 48
3.2 48 2 0 48
3.3 48 2 0 48
3.4 48 2 0 48
3.5 48 2 0 48
3.6 48 2 0 48
3.7 48 2 0 48
3.8 48 2 0 48
3.9 48 2 0 48
4.0 48 2 0 48
4.1 48 2 0 48
4.2 48 2 0 48
4.3 48 2 0 48
4.4 48 2 0 48
4.5 49 1 0 49
4.6 49 1 0 49
4.7 49 1 0 49
4.8 49 1 0 49
4.9 49 1 0 49
5.0 49 1 0 49

0.0 0 50 0 0
0.1 9 41 0 9
0.2 16 34 0 16
0.3 18 32 0 18
0.4 23 27 0 23
0.5 25 25 0 25
0.6 27 23 0 27
0.7 30 20 0 30
0.8 33 17 0 33
0.9 33 17 0 33
1.0 34 16 0 34
1.1 36 14 0 36
1.2 38 12 0 38
1.3 41 9 0 41
1.4 43 7 0 43
1.5 44 6 0 44
1.6 45 5 0 45
1.7 46 4 0 46
1.8 47 3 0 47
1.9 47 3 0 47
2.0 47 3 0 47
2.1 47 3 0 47
2.2 47 3 0 47
2.3 47 3 0 47
2.4 48 2 0 48
2.5 48 2 0 48
2.6 48 2 0 48
2.7 48 2 0 48
2.8 48 2 0 48
2.9 48 2 0 48
3.0 48 2 0 48
3.1 49 1 0 49
3.2 49 1 0 49
3.3 49 1 0 49
3.4 49 1 0 49
3.5 49 1 0 49
3.6 49 1 0 49
3.7 49 1 0 49
3.8 49 1 0 49
3.9 49 1 0 49
4.0 50 0 0 50
4.1 50 0 0 50
4.2 50 0 0 50
4.3 50 0 0 50
4.4 50 0 0 50
4.5 50 0 0 50
4.6 50 0 0 50
4.7 50 0 0 50
4.8 50 0 0 50
4.9 50 0 0 50
5.0 50 0 0 50

0.0 0 50 0 0
0.1 4 46 0 4
0.2 10 40 0 10
0.3 12 38 0 12
0.4 14 36 0 14
0.5 18 32 0 18
0.6 20 30 0 20
0.7 22 28 0 22
0.8 24 26 0 24
0.9 27 23 0 27
1.0 27 23 0 27
1.1 30 20 0 30
1.2 31 19 0 31
1.3 33 17 0 33
1.4 35 15 0 35
1.5 36 14 0 36
1.6 36 14 0 36
1.7 37 13 0 37
1.8 39 11 0 39
1.9 42 8 0 42
