#Time "Reaction Count" X  
1.8 783 15 374 409
1.9 813 25 394 419
2.0 848 16 407 441
2.1 864 12 413 451
2.2 890 18 429 461
2.3 914 16 440 474
2.4 945 15 455 490
2.5 965 7 461 504
2.6 974 6 465 509
2.7 979 5 467 512
2.8 982 8 470 512
2.9 991 7 474 517
3.0 999 7 478 521
3.1 1009 11 485 524
3.2 1034 4 494 540
3.3 1041 5 498 543
3.4 1047 7 502 545
3.5 1058 10 509 549
3.6 1070 14 517 553
3.7 1089 13 526 563
3.8 1108 14 536 572
3.9 1141 19 555 586
4.0 1155 11 558 597
4.1 1172 10 566 606
4.2 1193 13 578 615
4.3 1217 9 588 629
4.4 1229 5 592 637
4.5 1236 6 596 640
4.6 1246 8 602 644
4.7 1257 5 606 651
4.8 1266 6 611 655
4.9 1273 11 617 656
5.0 1282 10 621 661

0.0 0 50 0 0
0.1 86 48 42 44
0.2 147 39 68 79
0.3 191 39 90 101
0.4 259 49 129 130
0.5 324 50 162 162
0.6 403 47 200 203
0.7 471 43 232 239
0.8 527 29 253 274
0.9 577 25 276 301
1.0 625 37 306 319
1.1 676 34 330 346
1.2 713 23 343 370
1.3 747 15 356 391
1.4 763 11 362 401
1.5 778 6 367 411
1.6 783 5 369 414
1.7 790 2 371 419
1.8 791 1 371 420
1.9 792 0 371 421
2.0 792 0 371 421
2.1 792 0 371 421
2.2 792 0 371 421
2.3 792 0 371 421
2.4 792 0 371 421
2.5 792 0 371 421
2.6 792 0 371 421
2.7 792 0 371 421
2.8 792 0 371 421
2.9 792 0 371 421
3.0 792 0 371 421
3.1 792 0 371 421
3.2 792 0 371 421
3.3 792 0 371 421
3.4 792 0 371 421
3.5 792 0 371 421
3.6 792 0 371 421
3.7 792 0 371 421
3.8 792 0 371 421
3.9 792 0 371 421
4.0 792 0 371 421
4.1 792 0 371 421
4.2 792 0 371 421
4.3 792 0 371 421
4.4 792 0 371 421
4.5 792 0 371 421
4.6 792 0 371 421
4.7 792 0 371 421
4.8 792 0 371 421
4.9 792 0 371 421
5.0 792 0 371 421

